priority,overall_score,company,city,state,biz_type,apollo_emp,est_actual_staff,revenue,num_locations,est_premium,likely_asian,in_kc_metro,is_food,prem_score,fit_score,acc_score,under_score,website,phone,notes
MEDIUM,3.8,Wild Hare,Bolivar,Missouri,bar/brewery,46,161,5337000,1,$20K+,No,No,No,5,1.5,5,2.5,http://www.wildharemusic.com,'+1 773-770-3511,"MO/KS territory; $5,337,000 rev"
MEDIUM,3.8,Broadway Liquors,Lexington,Missouri,food/bev general,16,32,,1,$10K-$20K,No,No,Yes,4.5,2.0,5,3.0,http://www.broadway-liquors.com,'+1 773-472-0805,MO/KS territory
MEDIUM,3.8,Pour Coffeehouse,Olathe,Kansas,bakery/cafe,12,30,,1,$10K-$20K,No,Yes,Yes,4.0,3.5,4,3.5,http://www.pourcoffeekc.com,'+1 913-839-9736,KC metro
MEDIUM,3.8,"O-ring Sales & Service, Inc.",Lenexa,Kansas,food/bev general,18,36,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.oringsales.com,'+1 800-786-5056,KC metro
MEDIUM,3.8,Columbia Packaging Group,Kansas City,Missouri,food/bev general,15,30,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.columbiapkg.com,'+1 800-872-3794,KC metro
MEDIUM,3.8,RMF Companies,Grandview,Missouri,food manufacturing,16,28,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.rmfworks.com,'+1 816-765-4101,KC metro
MEDIUM,3.8,Walker's Fresh Foods,North Kansas City,Missouri,food manufacturing,16,28,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.walkersfoodproducts.com,'+1 816-472-8121,KC metro
MEDIUM,3.8,Tallgrass Tap House,Manhattan,Kansas,bar/brewery,32,112,,1,$20K+,No,No,Yes,5,2.5,4,2.5,http://www.tallgrasstaphouse.com,'+1 785-320-2933,MO/KS territory
MEDIUM,3.8,Pineapple Academy,Kansas City,Missouri,food/bev general,19,38,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.pineappleacademy.com,'+1 816-775-0600,KC metro
MEDIUM,3.8,Quality Vending & Coffee Co.,Kansas City,Missouri,food/bev general,18,36,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.qualityvendingkc.com,'+1 816-436-7377,KC metro
MEDIUM,3.8,JT's Grill,De Soto,Kansas,bar/brewery,14,49,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.jtsgrill.com,'+1 913-585-1116,KC metro
MEDIUM,3.8,Attane Health,Kansas City,Missouri,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.attane-health.com,'+1 916-445-1254,KC metro
MEDIUM,3.8,El Dorado Mexican Grille & Cantina,Topeka,Kansas,full-service restaurant,16,72,11006000,1,$20K+,No,No,No,5,2.0,4,3.0,http://www.eldoradomexicangrille.com,'+1 785-267-1100,"MO/KS territory; $11,006,000 rev"
MEDIUM,3.8,Spa on Penn,Kansas City,Missouri,bar/brewery,14,49,,2,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.spaonpenn.com,'+1 816-531-8600,KC metro; 2 locations
MEDIUM,3.8,Messenger Coffee Company,Kansas City,Missouri,food/bev general,17,34,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.5,http://www.messengercoffee.co,'+1 877-334-7660,KC metro
MEDIUM,3.8,Weidenhammer New Packaging,Kansas City,Missouri,food/bev general,14,28,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.weidenhammer.us,'+1 816-924-7069,KC metro
MEDIUM,3.8,IPS - Process Innovations,Independence,Missouri,food/bev general,50,100,17327000,1,$20K+,No,Yes,Yes,5,2.5,5,1.5,http://www.ips-kc.com,'+1 816-221-9944,"KC metro; $17,327,000 rev"
MEDIUM,3.8,Booth Creek Wagyu,Manhattan,Kansas,food/bev general,23,46,,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.5,http://www.boothcreekwagyu.com,'+1 785-775-1144,MO/KS territory
MEDIUM,3.8,Dunkn Donuts,Independence,Missouri,food/bev general,38,76,,1,$20K+,No,Yes,Yes,5,2.5,4,2.5,http://www.kcdunkin.com,,KC metro
MEDIUM,3.8,ProSpection Solutions,Kearney,Missouri,bar/brewery,14,49,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.prospectionsolutions.com,'+1 816-256-5666,KC metro
MEDIUM,3.8,Rhycom,Overland Park,Kansas,bar/brewery,12,42,3386000,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.rhycom.com,'+1 913-451-9102,"KC metro; $3,386,000 rev"
MEDIUM,3.8,"Kauffman Scholars, Inc.",Kansas City,Missouri,food/bev general,27,54,,1,$20K+,No,Yes,Yes,5,2.5,3,3.5,,,KC metro
MEDIUM,3.8,Union Hill Animal Hospital,Kansas City,Missouri,food/bev general,18,36,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.uhanimalhospital.com,'+1 816-931-4930,KC metro
MEDIUM,3.8,Coal Vines,Kansas City,Missouri,bar/brewery,18,63,,1,$20K+,No,Yes,No,5,2.0,4,3.0,http://www.coalvines.com,'+1 214-855-4999,KC metro
MEDIUM,3.8,Brown Industries,Kansas City,Missouri,food/bev general,22,44,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.brownindustries.com,'+1 816-231-2454,KC metro
MEDIUM,3.8,Distribution By Air Kansas City & Greenville-Spartanburg,Kansas City,Missouri,food manufacturing,19,33,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.shipdba.com,'+1 888-248-3554,KC metro
MEDIUM,3.8,Big Mill,Lawrence,Kansas,full-service restaurant,16,72,,1,$20K+,No,No,No,5,2.0,4,3.0,http://www.bigmilllawrence.com,'+1 785-856-0101,MO/KS territory
MEDIUM,3.8,Jarocho,Kansas City,Kansas,full-service restaurant,32,144,,1,$20K+,No,Yes,No,5,2.5,4,2.5,http://www.jarochokc.com,'+1 913-281-7757,KC metro
MEDIUM,3.8,Fav Trip,Independence,Missouri,food/bev general,14,28,1315000,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.favtrip.com,'+1 816-461-3144,"KC metro; $1,315,000 rev"
MEDIUM,3.8,Hickory Pit,Rock Port,Missouri,other/non-food,21,32,19163000,1,$20K+,No,No,No,5,1,5,3.0,http://www.hickorypitq.com,'+1 815-344-1444,"MO/KS territory; $19,163,000 rev"
MEDIUM,3.8,O'Dowd's Little Dublin,Kansas City,Missouri,bar/brewery,12,42,8336000,1,$20K+,No,Yes,No,5,2.0,4,3.0,http://www.odowdskc.com,'+1 816-561-2700,"KC metro; $8,336,000 rev"
MEDIUM,3.8,CTW Logistics - Consolidated Transfer & Warehouse,North Kansas City,Missouri,food/bev general,23,46,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.ctwlogistics.com,'+1 816-221-3411,KC metro
MEDIUM,3.8,Stroud's Restaurant & Bar,Fairway,Kansas,bar/brewery,25,88,,4,$20K+,No,Yes,No,5,2.0,4,3.0,http://www.stroudsrestaurant.com,'+1 913-262-8500,KC metro; 4 locations
MEDIUM,3.8,Green Lady Lounge,Kansas City,Missouri,bar/brewery,13,46,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.greenladylounge.com,'+1 816-215-2954,KC metro
MEDIUM,3.8,"Riley Drive, Inc.",Lenexa,Kansas,bar/brewery,14,49,,2,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.rileydrive.com,'+1 515-528-8125,KC metro; 2 locations
MEDIUM,3.8,Simply Essentials™,Overland Park,Kansas,food/bev general,40,80,,1,$20K+,No,Yes,Yes,5,2.5,4,2.5,http://www.simply-essentials.com,,KC metro
MEDIUM,3.8,Avenue of Life KC,Kansas City,Kansas,food/bev general,21,42,4999000,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.avenueoflife.org,'+1 816-787-6101,"KC metro; $4,999,000 rev"
MEDIUM,3.8,Blue Beetle Pest Control,Kansas City,Missouri,other/non-food,21,32,,1,$10K-$20K,No,Yes,No,4.5,2.0,5,3.0,http://www.bluebeetlepest.com,'+1 816-333-7378,KC metro
MEDIUM,3.8,Safari Belting,Olathe,Kansas,food manufacturing,20,35,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.safaribelting.com,'+1 913-254-7582,KC metro
MEDIUM,3.8,Lenexa Manufacturing Company,Lenexa,Kansas,food manufacturing,15,26,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.lenexamc.com,'+1 913-378-3800,KC metro
MEDIUM,3.8,Pickleman's Lawrence,Lawrence,Kansas,full-service restaurant,21,94,,1,$20K+,No,No,Yes,5,3.0,3,3.0,,,MO/KS territory
MEDIUM,3.8,Education Leaders of Color,Parkville,Missouri,food/bev general,30,60,,1,$20K+,No,Yes,Yes,5,2.5,4,2.5,http://www.edloc.org,,KC metro
MEDIUM,3.8,Exit Strategy,Kansas City,Kansas,food/bev general,38,76,,1,$20K+,No,Yes,Yes,5,2.5,4,2.5,http://www.exitstrategybar.com,,KC metro
MEDIUM,3.8,Tavern at Mission Farms,Leawood,Kansas,bar/brewery,21,74,4493000,1,$20K+,No,Yes,No,5,2.0,4,3.0,http://www.tavernatmissionfarms.com,'+1 913-213-6588,"KC metro; $4,493,000 rev"
MEDIUM,3.8,emfluence,Kansas City,Missouri,other/non-food,33,50,2680000,1,$20K+,No,Yes,No,5,1.5,5,2.5,http://www.emfluence.com,'+1 816-472-4455,"KC metro; $2,680,000 rev"
MEDIUM,3.8,IAPD – The Performance Plastics Association,Overland Park,Kansas,food/bev general,17,34,4882000,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.iapd.org,'+1 913-345-1005,"KC metro; $4,882,000 rev"
MEDIUM,3.8,Cloverleaf Bar,Kansas City,Missouri,bar/brewery,14,49,303000,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.cloverleafrestaurant.com,'+1 586-777-5391,"KC metro; $303,000 rev"
MEDIUM,3.8,LUNCH BOX,Shawnee,Kansas,full-service restaurant,39,176,,1,$20K+,No,Yes,No,5,2.5,4,2.5,http://www.lunchboxclub.net,,KC metro
MEDIUM,3.8,HUNAN CHINESE RESTAURANT,Topeka,Kansas,full-service restaurant,14,63,,1,$20K+,Yes,No,No,5,4.0,1,4.0,,,Asian/ethnic cuisine; MO/KS territory
MEDIUM,3.8,7 Flags,Kansas City,Missouri,bar/brewery,11,38,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.7flags.com,'+1 515-276-7003,KC metro
MEDIUM,3.8,Chef Caleb,Kansas City,Kansas,food manufacturing,22,38,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.chefcaleb.com,'+1 479-306-6064,KC metro
MEDIUM,3.8,"Locke AMI, LLC",Olathe,Kansas,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.lockeami.com,'+1 913-782-8500,KC metro
MEDIUM,3.8,MIDWEST BEST LLC,Shawnee,Kansas,food/bev general,23,46,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.midwestbest.net,'+1 913-952-4873,KC metro
MEDIUM,3.8,Warehouse Labor Solutions,Independence,Missouri,food/bev general,23,46,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.warehouselaborsolutions.com,'+1 816-886-6954,KC metro
MEDIUM,3.8,"Seeds of Hope, Inc",Overland Park,Kansas,food/bev general,16,32,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.seedsofhope.org,'+1 913-730-8770,KC metro
MEDIUM,3.8,Orion River Rafting,Leavenworth,Kansas,bar/brewery,14,49,156000,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.5,http://www.orionexp.com,'+1 509-548-1401,"MO/KS territory; $156,000 rev"
MEDIUM,3.8,LA FUENTE MEXICAN RESTAURANT,Lee's Summit,Missouri,full-service restaurant,18,81,,1,$20K+,No,Yes,Yes,5,4.0,2,3.0,http://www.orderlafuente.com,,KC metro
MEDIUM,3.8,"Seton Center, Inc.",Kansas City,Missouri,food/bev general,23,46,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.setonkc.org,'+1 816-231-3955,KC metro
MEDIUM,3.8,Donutology,Kansas City,Missouri,bakery/cafe,14,35,,1,$10K-$20K,No,Yes,No,4.0,2.5,5,3.5,http://www.donutology.com,'+1 913-962-7408,KC metro
MEDIUM,3.8,Avant Food Media,Kansas City,Missouri,bakery/cafe,13,32,,1,$10K-$20K,No,Yes,Yes,4.0,3.5,4,3.5,http://www.avantfoodmedia.com,,KC metro
MEDIUM,3.8,Feldmans Farm and Home,Liberty,Missouri,food/bev general,21,42,8579000,1,$20K+,No,Yes,Yes,5,3.0,3,3.0,http://www.feldmans-fh.com,'+1 816-230-3444,"KC metro; $8,579,000 rev"
MEDIUM,3.8,Great Western Manufacturing,,Kansas,food manufacturing,47,82,48000000,1,$20K+,No,No,Yes,5,2.5,4,2.5,http://www.gwmfg.com,'+1 913-682-2291,"MO/KS territory; $48,000,000 rev"
MEDIUM,3.8,Grace United Church,Kansas City,Missouri,food/bev general,32,64,,1,$20K+,No,Yes,Yes,5,2.5,4,2.5,http://www.graceunitedkc.org,'+1 816-231-5745,KC metro
MEDIUM,3.8,Stuey Mcbrews,Lee's Summit,Missouri,bar/brewery,12,42,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.stueymcbrews.com,'+1 816-600-5560,KC metro
MEDIUM,3.8,ANNIE'S PLACE,Topeka,Kansas,full-service restaurant,13,58,1963000,1,$20K+,No,No,No,5,2.0,4,3.0,http://www.anniesplacetopeka.com,'+1 785-273-0848,"MO/KS territory; $1,963,000 rev"
MEDIUM,3.8,Viagio Technologies,Kansas City,Missouri,food manufacturing,18,32,1151000,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.viagiotech.com,'+1 816-226-6217,"KC metro; $1,151,000 rev"
MEDIUM,3.8,Cultivate KC,Kansas City,Missouri,food/bev general,23,46,1518000,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.cultivatekc.org,'+1 913-831-2444,"KC metro; $1,518,000 rev"
MEDIUM,3.8,Kanbe's Markets,Kansas City,Missouri,food/bev general,21,42,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.kanbesmarkets.org,'+1 816-359-3622,KC metro
MEDIUM,3.8,The Farmacy,Topeka,Kansas,food/bev general,21,42,,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.5,http://www.thefarmacy.us,'+1 785-383-1449,MO/KS territory
MEDIUM,3.8,Main Street Coffee House,Independence,Missouri,bakery/cafe,12,30,,1,$10K-$20K,No,Yes,No,4.0,2.5,5,3.5,http://www.main-streetcoffeehouse.com,'+1 816-503-8388,KC metro
MEDIUM,3.8,Maloneys Sports Bar and Grill,Overland Park,Kansas,bar/brewery,28,98,,1,$20K+,No,Yes,No,5,2.0,4,3.0,http://www.maloneyssportsbar.com,'+1 913-385-9595,KC metro
MEDIUM,3.8,Cinder Block Brewery,North Kansas City,Missouri,bar/brewery,14,49,4993000,1,$10K-$20K,No,Yes,Yes,4.0,3.0,5,3.0,http://www.cinderblockbrewery.com,'+1 816-298-6555,"KC metro; $4,993,000 rev"
MEDIUM,3.7,New Vision Photography,Kansas City,Kansas,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.newvisionphotokc.com,'+1 913-406-3429,KC metro
MEDIUM,3.7,A Taste Of Home Catering,Topeka,Kansas,food/bev general,17,34,,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.tasteofhomecatering.com,'+1 630-323-7979,MO/KS territory
MEDIUM,3.7,Kansas Dairy Ingredients,Kansas City,Missouri,other/non-food,29,44,3357000,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.kansasdairyingredients.com,'+1 855-526-2192,"KC metro; $3,357,000 rev"
MEDIUM,3.7,"Crown Toyota of Lawrence, KS",Lawrence,Kansas,food/bev general,13,26,2886000,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.crowntoyotaoflawrence.com,'+1 785-312-3803,"MO/KS territory; $2,886,000 rev"
MEDIUM,3.7,KC Can Compost,Kansas City,Missouri,food/bev general,17,34,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.kccancompost.com,'+1 816-912-3286,KC metro
MEDIUM,3.7,Synbiotics Corporation,Kansas City,Missouri,food/bev general,16,32,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.synbiotics.com,'+1 973-822-7000,KC metro
MEDIUM,3.7,Rayne Nutrition,Johnson City,Kansas,food/bev general,24,48,,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.raynenutrition.com,'+1 877-698-3823,MO/KS territory
MEDIUM,3.7,Hutchinson Salt Co,Paola,Kansas,food/bev general,23,46,,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.hutchinsonsalt.com,'+1 620-662-3345,MO/KS territory
MEDIUM,3.7,G3 Industrial Solutions,Lenexa,Kansas,food/bev general,14,28,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.g3industrialsolutions.com,'+1 816-381-4883,KC metro
MEDIUM,3.7,Harvey's at Union Station,Kansas City,Missouri,full-service restaurant,12,54,,1,$20K+,No,Yes,No,5,2.5,3,3.0,,'+1 816-460-2274,KC metro
MEDIUM,3.7,Roundabout Cafe,Warrensburg,Missouri,bakery/cafe,16,40,,1,$10K-$20K,No,No,Yes,4.0,3.0,4,3.5,http://www.roundaboutcafe.com,,MO/KS territory
MEDIUM,3.7,AgGrandize Global,Kansas City,Missouri,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.aggrandizeglobal.com,'+1 913-596-8556,KC metro
MEDIUM,3.7,"Baker's Inn Quality Baked Goods, LLC",Kansas City,Missouri,bakery/cafe,30,75,,1,$20K+,No,Yes,Yes,5,3.5,2,3.0,,,KC metro
MEDIUM,3.7,Heroes Restaurant & Pub,Warrensburg,Missouri,bar/brewery,11,38,2867000,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.heroeswarrensburg.com,'+1 660-747-3162,"MO/KS territory; $2,867,000 rev"
MEDIUM,3.7,MF Foods USA LLC,Kansas City,Missouri,food/bev general,21,42,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.marfood.us,'+1 313-292-4100,KC metro
MEDIUM,3.7,"Mitzi Dulan, LLC- Helping food companies maximize results on Pinterest.",Leawood,Kansas,food manufacturing,20,35,422000,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.nutritionexpert.com,'+1 310-573-5060,"KC metro; $422,000 rev"
MEDIUM,3.7,Bark to Basics,Olathe,Kansas,food distributor/grocer,21,37,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.bark2basicsllc.com,'+1 636-272-2620,KC metro
MEDIUM,3.7,Jerseys Sports Grill & Bar,Chillicothe,Missouri,bar/brewery,11,38,,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.jerseyssportsgrill.com,'+1 660-646-8535,MO/KS territory
MEDIUM,3.7,Tubby’s Sports Bar,Manhattan,Kansas,bar/brewery,13,46,,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.tubbyssportsbar.com,'+1 785-587-8707,MO/KS territory
MEDIUM,3.7,"Corporate Restaurant Concepts, Inc.",Overland Park,Kansas,full-service restaurant,12,54,,1,$20K+,No,Yes,No,5,2.5,3,3.0,http://www.corporaterestaurantconcepts.com,'+1 913-897-5000,KC metro
MEDIUM,3.7,Gear Headquarters,Kansas City,Kansas,food manufacturing,15,26,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.gearheadquarters.com,'+1 913-831-1700,KC metro
MEDIUM,3.7,"C.J. Foods, Inc.",Bern,Kansas,food/bev general,42,84,,1,$20K+,No,No,Yes,5,2.0,4,2.5,,'+1 785-336-6132,MO/KS territory
MEDIUM,3.7,Curtin Property Co.,Overland Park,Kansas,food/bev general,19,38,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.meridianop.com,'+1 913-266-1100,KC metro
MEDIUM,3.7,Blissful Honeymoons & Destination Weddings,Overland Park,Kansas,food/bev general,19,38,3371000,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.blissfulhoneymoons.com,'+1 816-260-8781,"KC metro; $3,371,000 rev"
MEDIUM,3.7,Zone 6 Fitness,North Kansas City,Missouri,food/bev general,21,42,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.zone6fitness.com,'+1 816-965-1300,KC metro
MEDIUM,3.7,Refreshments LLC,Independence,Missouri,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.kcrefreshments.com,'+1 816-254-0003,KC metro
MEDIUM,3.7,Kansas Corn,Manhattan,Kansas,food/bev general,15,30,4243000,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.kscorn.com,'+1 800-489-2676,"MO/KS territory; $4,243,000 rev"
MEDIUM,3.7,Youth MOVE National,Parkville,Missouri,food/bev general,23,46,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.youthmovenational.org,'+1 800-580-6199,KC metro
MEDIUM,3.7,Jones Twine & Net Wrap,Sheldon,Missouri,food/bev general,13,26,,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.5,http://www.jonestwine.com,'+1 833-429-2253,MO/KS territory
MEDIUM,3.7,East Central Kansas Community Action Agency,Ottawa,Kansas,food/bev general,48,96,,1,$20K+,No,No,Yes,5,2.0,4,2.5,,'+1 785-242-7450,MO/KS territory
MEDIUM,3.7,Square Pizza,Independence,Missouri,food/bev general,24,48,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.squarepizzasquared.com,'+1 816-461-2929,KC metro
MEDIUM,3.7,Curé of Ars Catholic Church,Leawood,Kansas,food/bev general,20,40,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.cureofars.com,'+1 913-648-2620,KC metro
MEDIUM,3.7,Pierpont’s at Union Station,Kansas City,Missouri,full-service restaurant,13,58,,1,$20K+,No,Yes,No,5,2.5,3,3.0,,,KC metro
MEDIUM,3.7,Tiff N Jays,Lee's Summit,Missouri,full-service restaurant,11,50,,1,$20K+,No,Yes,No,5,2.5,3,3.0,http://www.legacygrillkc.com,,KC metro
MEDIUM,3.7,Excel Tool & Manufacturing,Lenexa,Kansas,food/bev general,20,40,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.exceltool.com,'+1 913-894-6415,KC metro
MEDIUM,3.7,Hetlinger Developmental Services,Emporia,Kansas,food/bev general,13,26,1638000,1,$10K-$20K,No,No,Yes,4.0,2.5,5,3.0,http://www.hetlinger.org,'+1 620-342-1087,"MO/KS territory; $1,638,000 rev"
MEDIUM,3.7,Bishop Sullivan Center,Kansas City,Missouri,food/bev general,18,36,3507000,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.bishopsullivan.org,'+1 816-231-0984,"KC metro; $3,507,000 rev"
MEDIUM,3.7,Produce Market Guide,Lenexa,Kansas,food/bev general,19,38,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.producemarketguide.com,'+1 800-331-9310,KC metro
MEDIUM,3.7,Rising Sun Learning Center,Kansas City,Missouri,food/bev general,21,42,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.risingsunkc.com,'+1 816-997-9031,KC metro
MEDIUM,3.7,Simply Catering,Shawnee,Kansas,catering/food truck,11,22,,1,$5K-$10K,No,Yes,Yes,3.5,4.0,4,3.5,http://www.simplycateringkc.com,,KC metro
MEDIUM,3.7,"TMS, Inc",Kansas City,Kansas,food manufacturing,21,37,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.tmsmech.com,'+1 913-321-8647,KC metro
MEDIUM,3.7,Treadwell,Olathe,Kansas,food manufacturing,28,49,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.wetreadwell.com,'+1 913-396-6216,KC metro
MEDIUM,3.7,Uncle Ray's,Chillicothe,Missouri,food/bev general,31,62,,1,$20K+,No,No,Yes,5,2.0,4,2.5,,'+1 313-834-0800,MO/KS territory
MEDIUM,3.7,Cafe Barcelona,Kansas City,Missouri,bakery/cafe,34,85,,1,$20K+,No,Yes,Yes,5,3.5,2,3.0,,,KC metro
MEDIUM,3.7,503 Capital Partners,Overland Park,Kansas,food/bev general,15,30,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.503capitalpartners.com,'+1 913-279-0177,KC metro
MEDIUM,3.7,Nevada Regiona Technical Center,Nevada,Missouri,food/bev general,31,62,,1,$20K+,No,No,Yes,5,2.0,4,2.5,http://nrtc.k12.mo.us,,MO/KS territory
MEDIUM,3.7,Eggtc,Kansas City,Missouri,food/bev general,15,30,1383000,2,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.eggtckc.com,'+1 816-561-0116,"KC metro; $1,383,000 rev; 2 locations"
MEDIUM,3.7,Palominos Restaurant,Independence,Missouri,bar/brewery,38,133,16627000,5,$20K+,No,Yes,No,5,2.0,4,2.5,http://www.palomino.com,'+1 415-512-7400,"KC metro; $16,627,000 rev; 5 locations"
MEDIUM,3.7,Blackford Brokerage Inc,Mission,Kansas,food/bev general,23,46,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.blackfordbrokerage.com,'+1 913-685-1400,KC metro
MEDIUM,3.7,The Smoothie Shop & Supplements,Lee's Summit,Missouri,food/bev general,17,34,2659000,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.thesmoothieshop.com,'+1 816-920-1977,"KC metro; $2,659,000 rev"
MEDIUM,3.7,The Giving Grove,Kansas City,Missouri,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.givinggrove.org,'+1 816-931-3877,KC metro
MEDIUM,3.7,TIFEC,Leawood,Kansas,food/bev general,44,88,,1,$20K+,No,Yes,Yes,5,2.5,3,3.0,,,KC metro
MEDIUM,3.7,Johnson County K-State Extension,Olathe,Kansas,food/bev general,19,38,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://johnson.k-state.edu,'+1 785-532-2535,KC metro
MEDIUM,3.7,Kingdom Of Kush,Garnett,Kansas,food/bev general,30,60,,1,$20K+,No,No,Yes,5,2.0,4,2.5,http://www.kingdomofkush.org,,MO/KS territory
MEDIUM,3.7,Plate Restaurant Group,Kansas City,Missouri,full-service restaurant,17,76,,1,$20K+,No,Yes,Yes,5,3.5,2,3.0,,,KC metro
MEDIUM,3.7,Fast Fulfillment,Lenexa,Kansas,food/bev general,15,30,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,5,3.0,http://www.fastfulfillment.com,'+1 913-954-0545,KC metro
MEDIUM,3.7,The Little Pig BBQ,Belton,Missouri,full-service restaurant,12,54,,1,$20K+,No,Yes,No,5,2.5,3,3.0,http://www.littlepigbbq.com,,KC metro
